User ID,Sample ID,Date Created,Date changed,Group ID,Site name,Geolocation (Latitude | Longitude),Freshwater body type,What is the land use in the immediate surroundings?,Is the algae...,Estimate the water flow,Estimate the water level,Nitrate,Phosphate,Water Quality – Secchi Tube (Turbidity).,Enter result,Estimate the water colour,Other
10289,26211,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,R Brent just upstream from Hermitage stream ,51.514855 | -0.348965,River,-,-,-,-,1.5,-,-,-,-,-
14380,26367,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Keephatch Beech Estate (East Balancing Pond),51.4153898016133 | -0.816495959773668,Pond,-,-,-,-,3.5,-,-,-,-,-
14380,26365,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Woosehill Meadows Pond,51.4153833269539 | -0.852015220817249,Pond,-,-,-,-,0.75,-,-,-,-,-
13806,27574,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Evenlode d/s Charlbury STW,51.866202 | -1.4851168,River,-,-,-,-,1.5,-,-,-,-,-
13722,26582,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Cherwell from Aston's Eyot,51.743778 | -1.2470046,River,-,-,-,-,3.5,-,-,-,-,-
14380,26364,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Woosehill Meadows - Emmbrook (Dragonfly Bridge),51.4148509764419 | -0.852747553610418,River,-,-,-,-,3.5,-,-,-,-,-
14380,26363,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,The Moors Local Wildlife Site - North Pond,51.3910219926476 | -0.899623024362862,Pond,-,-,-,-,0.1,-,-,-,-,-
14380,26360,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,The Moors Local Wildlife Site - South Pond,51.3903480814823 | -0.857384626659354,Pond,-,-,-,-,0.1,-,-,-,-,-
17823,26384,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Drain at Tewin Bury Farm,51.8097889155669 | -0.1656224200988845,Other,-,-,-,-,0.75,-,-,-,-,-
13828,26570,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Benson Lane,51.607526 | -1.1070365,Stream,-,-,-,-,7.5,-,-,-,-,-
18155,27159,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Chalgrove back brook,51.66812367403109 | -1.0847175121307373,Stream,-,-,-,-,0.35,-,-,-,-,-
14380,26356,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heathlake Local Nature Reserve - SSSI Lake (outflow sluice),51.3800050551674 | -0.811948379212236,Lake,-,-,-,-,0.1,-,-,-,-,-
14380,26355,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heathlake Local Nature Reserve - SSSI Lake (from observation platform),51.3797003630254 | -0.808507696898929,Lake,-,-,-,-,0.1,-,-,-,-,-
13806,27571,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Garden Pond,51.860406 | -1.598779,Pond,-,-,-,-,0.1,-,-,-,-,-
13806,27573,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Evenlode by bridge Pudlicote House,51.880109 | -1.5435037,River,-,-,-,-,1.5,-,-,-,-,-
14082,26353,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Ancells Pond,51.2946601 | -0.81988918,Pond,-,-,-,-,0.1,-,-,-,-,-
14380,26354,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heathlake Local Nature Reserve - Inlet Ditch (balancing pond next to foul water pump),51.379606083781 | -0.808079074079849,Other,-,-,-,-,0.1,-,-,-,-,-
13806,26393,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Cassington mill leat,51.787688 | -1.3543573,Stream,-,-,-,-,7.5,-,-,-,-,-
14380,26351,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heathlake Local Nature Reserve - Inlet Ditch (down from surface water inlet from housing estate),51.3793188482002 | -0.806362262690566,Other,-,-,-,-,0.35,-,-,-,-,-
17925,26188,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Emma's Dike - downstream of Colwell brook,51.77412416687303 | -1.486501693725586,Stream,-,-,-,-,3.5,-,-,-,-,-
10289,26210,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Hermitage Stream / Boles meadow,51.51476 | -0.34876,Stream,-,-,-,-,1.5,-,-,-,-,-
17823,26382,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | Tewin Bury Farm,51.81047877990536 | -0.16521472432862083,River,-,-,-,-,3.5,-,-,-,-,-
13806,27570,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Littlestock Brook Stream,51.864832 | -1.6176242,Stream,-,-,-,-,3.5,-,-,-,-,-
14380,26349,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heathlake Local Nature Reserve - Infeed ditch (near roadside),51.3788620457303 | -0.805655703557762,Other,-,-,-,-,0.75,-,-,-,-,-
13806,27572,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Evenlode d/s of Coldwell Brook,51.863851 | -1.5715508,River,-,-,-,-,3.5,-,-,-,-,-
13722,26579,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,"Shire Lake Ditch (""Jack's Tent site""",51.743682 | -1.2452343,Other,-,-,-,-,1.5,-,-,-,-,-
13604,26479,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,RIVER BLACKWATER | HAWLEY MEADOW,51.3226268936755 | -0.7655587792396545,River,-,-,-,-,3.5,-,-,-,-,-
17925,26187,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Emma's Dike - upstream of Colwell Brook,51.77547908613603 | -1.4873600006103516,Stream,-,-,-,-,1.5,-,-,-,-,-
13806,27569,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Sars Brook Stream ,51.911086 | -1.5846276,Stream,-,-,-,-,1.5,-,-,-,-,-
13806,27568,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Unnamed stream,51.880117 | -1.5974647,Stream,-,-,-,-,3.5,-,-,-,-,-
13828,26569,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Elm Bridge,51.623399 | -1.1182381,Stream,-,-,-,-,1.5,-,-,-,-,-
17925,26186,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Colwell Brook,51.77496261455488 | -1.4884757995605469,Stream,-,-,-,-,7.5,-,-,-,-,-
17884,27071,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Wellington Ditch | Fleet,51.28870809131398 | -0.8290010690689087,Other,-,-,-,-,0.1,-,-,-,-,-
13806,27566,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Coldwell Brook Stream,51.860804 | -1.5686846,Stream,-,-,-,-,7.5,-,-,-,-,-
13828,26566,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Millbrook Mead,51.618003 | -1.1132873,Stream,-,-,-,-,0.75,-,-,-,-,-
17647,26644,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Near Hitchcopse farm,51.69167978193554 | -1.3412080651290808,Other,-,-,-,-,0.1,-,-,-,-,-
13604,26478,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,MARROW BROOK |  FARNBOROUGH,51.285487285887136 | -0.7717975974082947,Stream,-,-,-,-,1.5,-,-,-,-,-
13806,26125,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Evenlode at Cassington Mill from bridge. Main channel,51.78841774963054 | -1.3521337509155273,River,-,-,-,-,3.5,-,-,-,-,-
10289,26209,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Conolly Dell Pond,51.510638 | -0.341654,Pond,-,-,-,-,0.1,-,-,-,-,-
14380,26348,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,California Country Park - Main Lake (AKA Longmoor Lake | shoreline sample in the middle of the lake),51.3798957774747 | -0.873738183601006,Lake,-,-,-,-,0.1,-,-,-,-,-
17647,26643,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Cothill,51.6932278 | -1.3300160000000005,Stream,-,-,-,-,1.5,-,-,-,-,-
14241,29826,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Brent - London Road Hounslow,51.48275 | -0.31198861,River,-,-,-,-,7.5,-,-,-,-,-
14241,29826,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Brent - London Road Hounslow,51.48275 | -0.31198861,River,-,-,-,-,7.5,-,-,-,-,-
14082,26352,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Foxlease Brook,51.304581 | -0.82279082,Stream,-,-,-,-,0.1,-,-,-,-,-
14380,26341,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,California Country Park - Main Lake Outflow,51.3803576907071 | -0.875020074257673,Lake,-,-,-,-,0.1,-,-,-,-,-
17823,26381,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Digswell Lake,51.81819302124749 | -0.1966344376037341,Lake,-,-,-,-,0.75,-,-,-,-,-
14380,26337,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,California Country Park - Main Lake Input,51.3781669678528 | -0.871625331148357,Lake,-,-,-,-,0.75,-,-,-,-,-
17884,27070,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Outflow to Fleet Pond SSSI,51.290613628162774 | -0.8271235227584839,Lake,-,-,-,-,0.1,-,-,-,-,-
17823,26380,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | Digswell Park Road,51.820030859187455 | -0.19890476841737836,River,-,-,-,-,3.5,-,-,-,-,-
14380,26334,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Lavell's Lake Local Nature Reserve,51.4487656770621 | -0.872836312193518,Lake,-,-,-,-,0.35,-,-,-,-,-
14241,29825,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Brent Elthorne Park,51.497811 | -0.33647135,River,-,-,-,-,3.5,-,-,-,-,-
14380,26332,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Sandford Lake,51.4481412299623 | -0.873355351084555,Lake,-,-,-,-,0.75,-,-,-,-,-
14380,26331,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Black Swan Lake (East shoreline),51.4426405469501 | -0.881116705745635,Lake,-,-,-,-,0.1,-,-,-,-,-
14380,26329,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Tuftys Pond (from the education dipping platform),51.4406888292446 | -0.88389812741944,Lake,-,-,-,-,0.1,-,-,-,-,-
13828,26571,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Ewelme Watercress Beds POND,51.622445 | -1.0794276,Pond,-,-,-,-,3.5,-,-,-,-,-
14257,26618,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Willow Walk Stream | The Slade | Charlbury,51.871698 | -1.4774238,Stream,-,-,-,-,7.5,-,-,-,-,-
13604,26492,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,RIVER BLACKWATER | SOURCE |  ALDERSHOT,51.24102045901967 | -0.783524215221405,Stream,-,-,-,-,0.1,-,-,-,-,-
17884,27068,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Flash on Fugelmere Marsh | adjacent to Fleet Pond SSSI,51.28648039164727 | -0.8208605647087097,Other,-,-,-,-,0.1,-,-,-,-,-
17884,27069,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Flash on Fugelmere Marsh | adjacent to Fleet Pond SSSI,51.28648039164727 | -0.8208605647087097,Other,-,-,-,-,0.1,-,-,-,-,-
17823,26379,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | A1000,51.82488511497722 | -0.20621110577394575,River,-,-,-,-,3.5,-,-,-,-,-
14380,26321,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - River Loddon (from fishing peg 19),51.4448282653648 | -0.884228916632849,River,-,-,-,-,7.5,-,-,-,-,-
14380,26318,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - White Swan Lake (South End),51.4407759889559 | -0.883608240874539,Lake,-,-,-,-,0.1,-,-,-,-,-
14380,26317,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - White Swan Lake (North End),51.4456058194156 | -0.880900352399184,Lake,-,-,-,-,0.1,-,-,-,-,-
14380,26315,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Middle Marsh,51.4461369680944 | -0.880023982166862,Lake,-,-,-,-,0.1,-,-,-,-,-
17884,27067,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Gelvert Stream | Fleet,51.28721849688114 | -0.8198440074920654,Stream,-,-,-,-,0.35,-,-,-,-,-
14380,26311,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Herons Water,51.4476501124824 | -0.878404037524164,Lake,-,-,-,-,0.1,-,-,-,-,-
14380,26310,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Loddon Backwater,51.4485435885867 | -0.877806526965622,River,-,-,-,-,7.5,-,-,-,-,-
18010,26279,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Chiltern Open AIr Museum,51.63696136769997 | -0.5401043593883514,Pond,-,-,-,-,0.1,-,-,-,-,-
14257,26619,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Stream near Lodge Farm | Ditchley Estate,51.87765 | -1.4292419,Stream,-,-,-,-,3.5,-,-,-,-,-
17823,26378,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | South end of Singlers Marsh,51.832934599289686 | -0.21623183865358442,River,-,-,-,-,7.5,-,-,-,-,-
14380,26309,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Black Swan Lake (South shoreline),51.4423624290359 | -0.87460545369832,Lake,-,-,-,-,0.1,-,-,-,-,-
14380,26308,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Black Swan Lake (North End),51.4469780827476 | -0.87395957551273,Lake,-,-,-,-,0.1,-,-,-,-,-
13604,26475,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,SHERWOODS BROOK |  WEST GREEN,51.308447363129865 | -0.9212623536586761,Stream,-,-,-,-,0.35,-,-,-,-,-
17823,26377,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | Codicote Bottom,51.843294078160405 | -0.24452022229002068,River,-,-,-,-,3.5,-,-,-,-,-
14257,26620,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Bridewell Farm,51.829685 | -1.4526522,Stream,-,-,-,-,0.75,-,-,-,-,-
14380,26307,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Emmbrook (above lake outflow),51.4446527666872 | -0.871527401109444,River,-,-,-,-,7.5,-,-,-,-,-
14380,26306,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dinton Pastures Country Park - Emmbrook (below lake outflow),51.4477087454026 | -0.871394520561404,River,-,-,-,-,7.5,-,-,-,-,-
17823,26376,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | Kimpton Mill,51.85170425152188 | -0.26124010565183653,River,-,-,-,-,1.5,-,-,-,-,-
14082,26345,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Whitewater feeder stream 1,51.24559 | -0.97559145,Stream,-,-,-,-,3.5,-,-,-,-,-
14257,26621,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Stream near Ashford Mill,51.836772 | -1.4414835,Stream,-,-,-,-,1.5,-,-,-,-,-
13828,26568,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,King's Pool,51.618828 | -1.0711665,Stream,-,-,-,-,12,-,-,-,-,-
17823,26283,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | Hoo Farm,51.867529723538084 | -0.26797877659907954,River,-,-,-,-,1.5,-,-,-,-,-
17823,26282,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | Whitwell,51.87704201700127 | -0.28149711003413813,River,-,-,-,-,1.5,-,-,-,-,-
17823,26261,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | Whitwell,51.87702085072411 | -0.2814817428588867,River,-,-,-,-,1.5,-,-,-,-,-
17823,26262,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Mimram | Whitwell,51.87702085072411 | -0.2814817428588867,River,-,-,-,-,1.5,-,-,-,-,-
18004,27143,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Hughenden Stream in WDC Park near car park,51.642224 | -0.75186799,Stream,-,-,-,-,1.5,-,-,-,-,-
18008,26171,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Shipton Brook,51.93434055819011 | -0.8716924488544464,Stream,-,-,-,-,3.5,-,-,-,-,-
18233,27108,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,River Thame | Jack Peers Centre,51.71747964135971 | -1.1114054918289185,River,-,-,-,-,3.5,-,-,-,-,-
13828,26567,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Braze Lane,51.624091 | -1.095747,Stream,-,-,-,-,3.5,-,-,-,-,-
17998,26185,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Longborough spring,51.962261028 | -1.741202418,Other,-,-,-,-,12,-,-,-,-,-
17998,26300,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Lidstone bridge,51.920634192 | -1.483281367,Stream,-,-,-,-,1.5,-,-,-,-,-
17998,26208,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Adlestrop,51.9368059 | -1.658129292,Stream,-,-,-,-,3.5,-,-,-,-,-
17998,26301,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Lidstone bridge,51.920634192 | -1.483281367,Stream,-,-,-,-,1.5,-,-,-,-,-
17998,26168,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Broadwell Ford,51.945921639 | -1.703927256,Stream,-,-,-,-,7.5,-,-,-,-,-
18007,26172,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,BBOWT HQ,51.717 | -1.228,Pond,-,-,-,-,0.1,-,-,-,-,-
18007,26190,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,BBOWT HQ,51.717 | -1.228,Pond,-,-,-,-,0.1,-,-,-,-,-
17990,26287,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,fields between aylesbury and stone,51.818 | -0.863,Other,-,-,-,-,3.5,-,-,-,-,-
17925,26127,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Ducklington pond,51.765716253 | -1.481973203,Pond,-,-,-,-,0.35,-,-,-,-,-
18007,26173,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.714 | -1.235,River,-,-,-,-,1.5,-,-,-,-,-
18007,26191,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.714 | -1.235,River,-,-,-,-,1.5,-,-,-,-,-
17990,26128,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,wendover arm canal,51.766 | -0.741,Other,-,-,-,-,7.5,-,-,-,-,-
18007,26174,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,BBOWT HQ,51.717 | -1.228,Pond,-,-,-,-,0.1,-,-,-,-,-
18007,26192,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.714 | -1.234,Pond,-,-,-,-,0.1,-,-,-,-,-
17998,26214,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Cornwell,51.940466822 | -1.599580357,Stream,-,-,-,-,7.5,-,-,-,-,-
17925,26129,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Brighthampton Cut,51.715117763 | -1.439279644,Stream,-,-,-,-,3.5,-,-,-,-,-
18007,26175,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.714 | -1.235,River,-,-,-,-,1.5,-,-,-,-,-
18007,26193,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.716 | -1.235,Pond,-,-,-,-,0.1,-,-,-,-,-
17998,26215,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Cornwell brook  above  confluence,51.935626566 | -1.590793356,Stream,-,-,-,-,7.5,-,-,-,-,-
17925,26131,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Standlake Common,51.713303458 | -1.435902575,Lake,-,-,-,-,0.1,-,-,-,-,-
18007,26176,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,BBOWT HQ,51.717 | -1.228,Pond,-,-,-,-,0.1,-,-,-,-,-
17998,26216,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Cornwell stream tributary from chipping  Norton direction,51.935586333 | -1.590792518,Stream,-,-,-,-,7.5,-,-,-,-,-
18007,26266,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.714 | -1.235,River,-,-,-,-,1.5,-,-,-,-,-
18007,26177,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.714 | -1.235,River,-,-,-,-,1.5,-,-,-,-,-
17990,26218,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Stream in Hughenden Park | High Wycombe,51.643 | -0.752,Stream,-,-,-,-,0.75,-,-,-,-,-
18007,26267,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.714 | -1.234,Pond,-,-,-,-,0.1,-,-,-,-,-
17998,26134,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Roll right ,51.965928529 | -1.559203807,Stream,-,-,-,-,7.5,-,-,-,-,-
18007,26179,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,BBOWT HQ,51.717 | -1.228,Pond,-,-,-,-,0.1,-,-,-,-,-
17887,26197,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Cerney Wick Canal,51.663 | -1.888,Other,-,-,-,-,0.35,-,-,-,-,-
17998,26233,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Downstream of Cornwell stream confluence ,51.935159736 | -1.590794949,Stream,-,-,-,-,7.5,-,-,-,-,-
18007,26268,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.716 | -1.235,Pond,-,-,-,-,0.1,-,-,-,-,-
17998,26294,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Dunthrop,51.949219499 | -1.488221912,Stream,-,-,-,-,3.5,-,-,-,-,-
17998,26135,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Lt compton,51.970920833 | -1.629532585,Stream,-,-,-,-,7.5,-,-,-,-,-
18007,26180,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.714 | -1.235,River,-,-,-,-,1.5,-,-,-,-,-
17887,26198,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Cerney Wick ditch by Canal,51.663 | -1.888,Other,-,-,-,-,0.75,-,-,-,-,-
17990,26251,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Scottowes Pond. Chesham,51.705 | -0.615,Pond,-,-,-,-,0.1,-,-,-,-,-
18007,26269,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,10 Rymers Lane,51.733 | -1.219,Pond,-,-,-,-,0.1,-,-,-,-,-
17998,26295,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Little Tew,51.948123816 | -1.446135454,Stream,-,-,-,-,7.5,-,-,-,-,-
17998,26136,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Evenlode,51.972974148 | -1.674637618,Stream,-,-,-,-,7.5,-,-,-,-,-
18007,26181,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.714 | -1.234,Pond,-,-,-,-,0.1,-,-,-,-,-
17998,26199,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Broadwell stream,51.945386413 | -1.706238817,Stream,-,-,-,-,12,-,-,-,-,-
17998,26296,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Church Enstone,51.920945202 | -1.452523554,Stream,-,-,-,-,3.5,-,-,-,-,-
17998,26163,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Evenlode pond,51.963711726 | -1.676254403,Pond,-,-,-,-,0.1,-,-,-,-,-
18007,26182,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Heyford Meadow,51.716 | -1.235,Pond,-,-,-,-,0.1,-,-,-,-,-
17998,26200,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Upper Oddingtin,51.919777603 | -1.680259947,Stream,-,-,-,-,3.5,-,-,-,-,-
17990,26253,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,wendover arm canal,51.766 | -0.741,Other,-,-,-,-,7.5,-,-,-,-,-
18007,26272,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Florence Park,51.736 | -1.222,Stream,-,-,-,-,0.35,-,-,-,-,-
17998,26297,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,Church Enstone Mill lest,51.920906142 | -1.452703932,Stream,-,-,-,-,1.5,-,-,-,-,-
17998,26183,18/01/2018 23:45,18/01/2018 23:45,Thames Blitz | Group ID: 34343,LongBorough area,51.95878082 | -1.71234386,Stream,-,-,-,-,1.5,-,-,-,-,-
